"CASE_ID","CASE_DT","COUNTY","TOWN","LOC","GEOMETRY_TYPE","LonLat","MAIN_TYPE","SUB_TYPE","CASE_DESCRIPTION","STATUS","SOURCE","INJURED_NO","DEATH_NO","TRAPPED_NO","MISSING_NO","SHELTER_NO","IS_TRAFFIC","IS_SERIOUS"
"042016110000934","2016-11-08T10:00:04.000+08:00","臺南市","將軍區","臺南市將軍區將貴里","點","120.13631343841553,23.214410782819048","建物毀損","建物輕微受損","臺南市將軍區將軍國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000559","2016-11-08T10:00:00.000+08:00","高雄市","前金區","高雄市前金區新生里河東路與河南路交叉口","點","120.286682796484,22.63195310876","積淹水災情","道路積淹水","高雄市前金區新生里河東路與河南路交叉口積水超過輪胎高，目前現場有1輛汽車因淹水熄火，共有1位民眾受困於車上。","未指派","災情查報WEB","1","0","1","0","0","是","是"
"042016110000485","2016-11-08T10:00:00.000+08:00","彰化縣","鹿港鎮","彰化縣鹿港鎮景福里","點","120.435419,24.054739","民生、基礎設施災情","電力停電","彰化縣鹿港鎮景福里因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000521","2016-11-08T10:00:00.000+08:00","嘉義縣","義竹鄉","嘉義縣義竹鄉六桂村208號","點","120.245568,23.336017","建物毀損","建物輕微受損","嘉義縣義竹鄉義竹國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000635","2016-11-08T10:00:00.000+08:00","高雄市","梓官區","高雄市梓官區梓義里進學路與中學路口","點","120.266827,22.76088","路樹災情","路樹倒塌","民眾通報高雄市梓官區梓義里進學路與中學路口前人行道上2棵路樹遭吹倒，壓傷2名行經之民眾。","未指派","災情查報WEB","2","0","0","0","0","否","否"
"042016110000962","2016-11-08T10:00:00.000+08:00","屏東縣","牡丹鄉","屏東縣牡丹鄉","點","120.81607096978,22.1528511660125","道路、隧道災情","路基流失","民眾通報牡丹鄉石門村大梅路因地下箱涵破裂引起路基下陷,造成2戶民宅毀損及電線桿倒塌,導致附近地區暫時停電","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000729","2016-11-08T10:00:00.000+08:00","雲林縣","臺西鄉","雲林縣臺西鄉永豐村崙豐路42號","點","120.20922660827637,23.72013987818264","建物毀損","建物輕微受損","雲林縣臺西鄉崙豐國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000617","2016-11-08T10:00:00.000+08:00","宜蘭縣","頭城鎮","宜蘭縣頭城鎮","點","121.856674903328,24.8977108313549","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，宜蘭縣頭城鎮00路00號發生跳電，造成電梯站停運行，5名住戶受困電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000844","2016-11-08T10:00:00.000+08:00","嘉義縣","六腳鄉","嘉義縣六腳鄉六斗村","點","120.29411315917969,23.539359976022435","民生、基礎設施災情","電力停電","嘉義縣六腳鄉六斗村因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000823","2016-11-08T10:00:00.000+08:00","宜蘭縣","南澳鄉","宜蘭縣南澳鄉金洋村","點","121.7532634770032,24.429307409840398","土石災情","土石崩落","宜蘭縣57縣道(32K)現場土崩塌，道路遭阻斷，無法通行。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000450","2016-11-08T10:00:00.000+08:00","彰化縣","溪州鄉","彰化縣溪州鄉東州村南充路","點","120.506629,23.848495","土石災情","土石崩落","彰化縣道(32K)現場土石崩塌,道路遭阻斷,無法通行","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000667","2016-11-08T10:00:00.000+08:00","屏東縣","內埔鄉","屏東縣內埔鄉龍潭村","點","120.593432509764,22.6463433691281","其他災情","漁港設施損壞","[民眾通報屏東縣內埔鄉港因颱風過境，漁港附近發生長浪並挾帶石塊造成公共設施損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000410","2016-11-08T10:00:00.000+08:00","臺南市","白河區","臺南市白河區永安里","點","120.412269,23.352917","民生、基礎設施災情","電力停電","臺南市白河區永安里因主要變壓器跳脫，造成32戶停電。","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000893","2016-11-08T10:00:00.000+08:00","臺南市","大內區","臺南市大內區內郭里南182-1線","點","120.37050247192383,23.120903521694842","土石災情","土石崩落","台南市市道南182-1（3.2K）現場土石崩塌，道路遭阻斷，無法通行。","已處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110000876","2016-11-08T10:00:00.000+08:00","臺中市","東勢區","臺中市東勢區東關路六段32K道路中斷","點","120.837689,24.216746","土石災情","土石崩落","臺中市東勢區東關路六段32K現場土石崩落,道路遭阻斷,無法通行","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000340","2016-11-08T10:00:00.000+08:00","彰化縣","溪湖鎮","彰化縣溪湖鎮","點","120.480797247865,23.9515018884448","土石災情","土石崩落","148縣道(32K)現場土石崩塌，道路遭阻斷，無法通行。","未指派","災情查報WEB","0","0","0","0","0","否","是"
"042016110000761","2016-11-08T10:00:00.000+08:00","臺南市","七股區","臺南市七股區大埕里","點","120.152879,23.150829","民生、基礎設施災情","電力停電","臺南市七股區大埕里因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000900","2016-11-08T10:00:00.000+08:00","臺南市","白河區","臺南市白河區關嶺里175線32公里","點","120.48527,23.322312","土石災情","土石崩落","175縣道（32K）現場土石崩塌，道路遭阻斷，無法通行。","已處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110000732","2016-11-08T10:00:00.000+08:00","宜蘭縣","蘇澳鎮","宜蘭縣蘇澳鎮蘇港路500號","點","121.852628,24.59454","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，宜蘭縣蘇澳鎮蘇港路500號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000427","2016-11-08T10:00:00.000+08:00","高雄市","前金區","高雄市前金區社西里市中一路與光復三街口","點","120.29209012985802,22.623159256349698","道路、隧道災情","路基流失","民眾通報前金區社西里市中一路與光復三街口因地下箱涵破裂引起路基下陷，造成1戶民宅毀損及電線桿倒塌，導致附近地區暫時斷電。","未指派","災情查報WEB","1","0","0","0","0","是","是"
"042016110000856","2016-11-08T10:00:00.000+08:00","臺中市","東勢區","臺中市東勢區東勢國小","點","120.82967519760132,24.25805728826434","建物毀損","建物輕微受損","臺中市東勢區東勢國小一樓教室天花板鋼架掉落損壞。","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000339","2016-11-08T10:00:00.000+08:00","高雄市","大寮區","高雄市大寮區後庄里民慶街9號","點","120.391315,22.640212","路樹災情","路樹傾斜","民眾通報大寮區後庄里民慶街9號台鐵後庄站前人行道上2棵路樹遭吹倒，壓傷1名行經之民眾。","未指派","災情查報WEB","2","0","0","0","0","否","否"
"042016110000372","2016-11-08T10:00:00.000+08:00","高雄市","美濃區","高雄市美濃區福安里","點","120.52545,22.89902","路樹災情","路樹倒塌","美濃區福安里中山路與雙峰街路口路樹倒塌，造成一名路人輕傷","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000696","2016-11-08T10:00:00.000+08:00","臺東縣","池上鄉","臺東縣池上鄉","點","121.220263440294,23.0927042976723","土石災情","土石崩落","197道（32K）現場土石崩塌，道路遭阻斷，無法通行。","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000341","2016-11-08T10:00:00.000+08:00","嘉義縣","番路鄉","嘉義縣番路鄉民和國小","點","120.554235,23.464498","建物毀損","建物輕微受損","嘉義縣番路鄉民和國小一樓教室天花板鋼架掉落損壞","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000332","2016-11-08T10:00:00.000+08:00","苗栗縣","泰安鄉","苗栗縣泰安鄉清安村","點","120.91094,24.451312","土石災情","土石崩落","00縣道(32K)現場土石崩塌,道路遭阻斷,無法通行.","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000463","2016-11-08T10:00:00.000+08:00","臺南市","北門區","臺南市北門區三光里1鄰14號","點","120.1146411895752,23.238807591781782","民生、基礎設施災情","電力停電","臺南市北門區三光里因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000764","2016-11-08T10:00:00.000+08:00","臺南市","六甲區","臺南市六甲區","點","120.380765349402,23.2279063644568","土石災情","土石崩落","174市道(32K)現場土石崩塌，道路遭阻斷，無法通行。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000334","2016-11-08T10:00:00.000+08:00","臺南市","下營區","臺南市下營區下營里","點","120.262541,23.235284","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，臺南市下營區中山路5號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000745","2016-11-08T10:00:00.000+08:00","嘉義縣","鹿草鄉","嘉義縣鹿草鄉三角村","點","120.337524,23.402185","民生、基礎設施災情","電力停電","嘉義縣鹿草鄉三角村因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000661","2016-11-08T10:00:00.000+08:00","高雄市","路竹區","高雄市路竹區竹南里國昌路76號","點","120.259282,22.854794","路樹災情","路樹傾斜","民眾通報高雄市路竹區竹南里國昌路76號前人行道上2棵路樹遭吹倒，壓傷1名行經之民眾。","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000831","2016-11-08T10:00:00.000+08:00","宜蘭縣","南澳鄉","宜蘭縣南澳鄉澳花村6鄰中央路19號","點","121.73960745345539,24.32946680052816","建物毀損","建物輕微受損","宜蘭縣南澳鄉澳花國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000657","2016-11-08T10:00:00.000+08:00","臺南市","七股區","臺南市七股區","點","120.102498715417,23.1194199971985","建物毀損","建物輕微受損","臺南市七股區七股國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000507","2016-11-08T10:00:00.000+08:00","彰化縣","花壇鄉","彰化縣花壇鄉縣立花壇國民小學","點","120.561250364711,24.028986616636","建物毀損","建物輕微受損","彰化縣花壇鄉縣立花壇國民小學一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000938","2016-11-08T10:00:00.000+08:00","臺南市","將軍區","臺南市將軍區三吉里5鄰34之22號","點","120.13451099395752,23.207153486598056","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，臺南市將軍區台17縣發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000417","2016-11-08T10:00:00.000+08:00","臺南市","大內區","臺南市大內區石城里16鄰122之153號","點","120.35610169172287,23.11929024479638","民生、基礎設施災情","電力停電","臺南市大內區大內里因主要變壓器跳脫，造成32戶停電。","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000591","2016-11-08T10:00:00.000+08:00","高雄市","永安區","高雄市永安區永安里永安路78號","點","120.223061,22.817723","鐵路、高鐵及捷運災情","電車線設備故障","因颱風過境，行經台鐵永安站之電車線斷電，停駛於永安站，由於不敵強風，造成火車遭吹翻，現場有兩名工作人員遭壓傷。","未指派","災情查報WEB","2","0","0","0","0","是","否"
"042016110000759","2016-11-08T10:00:00.000+08:00","嘉義縣","新港鄉","嘉義縣新港鄉宮前村","點","120.352499858988,23.548993169557","民生、基礎設施災情","電力停電","嘉義縣新港鄉宮前村因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000697","2016-11-08T10:00:00.000+08:00","臺南市","六甲區","臺南市六甲區民生街1號","點","120.351337,23.226856","建物毀損","建物輕微受損","民眾通報，臺南市六甲區民生街1號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000337","2016-11-08T10:00:00.000+08:00","屏東縣","林邊鄉","屏東縣林邊鄉水利村漁港","點","120.513297,22.418583","其他災情","漁港設施損壞","民眾通報屏東縣水利村漁港因颱風過境，漁港附近發生長浪並夾帶石塊造成公共設施損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000853","2016-11-08T10:00:00.000+08:00","嘉義縣","六腳鄉","嘉義縣六腳鄉蒜頭村","點","120.29293298721313,23.493939115437513","建物毀損","建物輕微受損","嘉義縣六腳鄉蒜頭國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000737","2016-11-08T10:00:00.000+08:00","高雄市","梓官區","高雄市梓官區中崙里中崙路與平等路口","點","120.273966,22.761919","建物毀損","建物輕微受損","高雄市梓官區中崙里中崙路與平等路口3戶民宅遭強風掀起鐵皮屋頂，所幸屋內人員皆及時逃出，現場1人受傷。","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000474","2016-11-08T10:00:00.000+08:00","彰化縣","溪州鄉","彰化縣溪州鄉尾厝村登山路","點","120.502106,23.852568","建物毀損","建物輕微受損","彰化縣溪州鄉溪州國小一樓教室天花板鋼架掉落損壞","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000736","2016-11-08T10:00:00.000+08:00","嘉義縣","鹿草鄉","嘉義縣鹿草鄉","點","120.308329696467,23.4067935074448","建物毀損","建物輕微受損","嘉義縣鹿草鄉後塘國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000740","2016-11-08T10:00:00.000+08:00","嘉義縣","新港鄉","嘉義縣新港鄉宮前村文昌國小","點","120.35056829452515,23.55402470280459","建物毀損","建物輕微受損","嘉義縣新港鄉文昌國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000670","2016-11-08T10:00:00.000+08:00","苗栗縣","西湖鄉","苗栗縣西湖鄉","點","120.758327263318,24.5342268409702","土石災情","土石崩落","苗28縣道（32K）現場土石崩塌，道路遭阻斷，無法通行。","未指派","災情查報WEB","0","0","0","0","0","否","是"
"042016110000712","2016-11-08T10:00:00.000+08:00","苗栗縣","西湖鄉","苗栗縣西湖鄉","點","120.758327263318,24.5342268409702","建物毀損","建物輕微受損","苗栗縣西湖鄉西湖國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000350","2016-11-08T10:00:00.000+08:00","臺南市","下營區","臺南市下營區仁里里下營國民小學","點","120.263095,23.227765","建物毀損","建物輕微受損","臺南市下營區下營國小一樓教室天花板鋼架掉落損壞","已處理","災情查報WEB","0","0","0","0","0","否","否"
"112016110000049","2016-11-08T10:00:00.000+08:00","新北市","貢寮區","貢寮區澳底國小","點","121.92467,25.05492","其他災情","其他","新北市貢寮區澳底國小一樓教室天花板鋼架掉落損壞 。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000043","2016-11-08T10:00:00.000+08:00","新北市","金山區","金山區中正路11號","點","121.63676,25.22239","民生、基礎設施災情","電力停電","新北市金山區金美里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000042","2016-11-08T10:00:00.000+08:00","新北市","金山區","金山區台2縣道32k處道路中段","點","121.62648,25.22035","其他災情","其他","台2縣道(32k)現場土石崩塌，道路遭阻斷，無法通行。","處理中","自建系統","0","0","0","0","0","是","否"
"112016110000033","2016-11-08T10:00:00.000+08:00","新北市","泰山區","泰山區全興里中港西路386號","點","121.43403,25.05418","民生、基礎設施災情","電力停電","新北市泰山區全興里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000013","2016-11-08T10:00:00.000+08:00","新北市","新莊區","新莊區中正路176號","點","121.45038,25.03582","民生、基礎設施災情","電力停電","新北市新莊區興漢里因主要變壓器跳脫，造成32戶停電。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000012","2016-11-08T10:00:00.000+08:00","新北市","新莊區","新莊區化成路231號","點","121.46613,25.05283","其他災情","其他","新北市新莊區頭前國小一樓教室天花板鋼架掉落損壞。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000005","2016-11-08T10:00:00.000+08:00","新北市","三重區","三重區過圳市民活動中心","點","121.48761,25.06064","其他災情","其他","新北市三重區正義國小一樓教室天花板鋼架掉落損壞。","處理中","自建系統","0","0","0","0","0","否","否"
"112016110000055","2016-11-08T10:00:00.000+08:00","新北市","烏來區","烏來區新烏路5段111號","點","121.54340,24.88207","土石災情","土石流","臺9縣道32k現場土石崩塌，道路遭阻斷，無法通行","處理中","自建系統","0","0","0","0","0","否","否"
"042016110000363","2016-11-08T09:59:45.000+08:00","高雄市","苓雅區","高雄市苓雅區凱旋里凱旋二路111號","點","120.322019,22.628576","路樹災情","路樹倒塌","凱旋里凱旋二路111號前路樹倒塌,壓傷路人","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000355","2016-11-08T09:59:34.000+08:00","屏東縣","東港鎮","屏東縣東港鎮朝隆路100號","點","120.447526,22.469013","道路、隧道災情","路基流失","民眾通報朝隆路因地下箱<U+3D20>破裂引起路基下陷， 造成2戶民宅毀損及電線桿倒塌，導致附近地區暫時斷電。 ","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000331","2016-11-08T09:59:16.000+08:00","苗栗縣","三義鄉","苗栗縣三義鄉龍騰村3鄰23號","點","120.803312,24.366412","路樹災情","路樹倒塌","已派員處理中","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000335","2016-11-08T09:58:32.000+08:00","屏東縣","霧臺鄉","屏東縣霧臺鄉霧台村神山社區","點","120.705483,22.745786","民生、基礎設施災情","電力停電","霧台村神山巷第1~4鄰停電","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000336","2016-11-08T09:58:29.000+08:00","臺中市","南屯區","臺中市南屯區文山里","點","120.613529,24.149728","民生、基礎設施災情","電力停電","臺中市南屯區文山里因主要變壓器跳脫，造成32戶停電。","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000329","2016-11-08T09:58:17.000+08:00","屏東縣","南州鄉","屏東縣南州鄉壽元村","點","120.53416013717651,22.49033414160534","鐵路、高鐵及捷運災情","路線中斷","台鐵○○站鐵路因颱風過境，沿線多處樹木傾倒及邊坡土石滑落，造成○○線沿線鐵路阻塞及鐵軌扭曲，無法正常行駛。","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000342","2016-11-08T09:58:05.000+08:00","彰化縣","福興鄉","彰化縣福興鄉頭村彰鹿路七段308號","點","120.419648926476,24.0267206887408","建物毀損","建物輕微受損","民眾通報，彰化縣福興鄉橋頭村彰鹿路七段308號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000405","2016-11-08T09:57:48.000+08:00","高雄市","鹽埕區","高雄市鹽埕區光明里大仁路6號","點","120.286753,22.624671","路樹災情","路樹倒塌","風災造成鹽埕區228和平紀念公園內樹木部分倒塌，造成民眾1人跌倒受傷","未指派","災情查報WEB","1","0","0","0","0","否","是"
"042016110000327","2016-11-08T09:57:42.000+08:00","苗栗縣","三義鄉","苗栗縣三義鄉西湖村15鄰23號","點","120.738105,24.361912","路樹災情","路樹傾斜","已派員前往處理","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000345","2016-11-08T09:57:35.000+08:00","臺中市","清水區","臺中市清水區吳厝里吳厝路20號","點","120.59630584710249,24.26826487873829","土石災情","土石崩落","臺中市清水區吳厝里吳厝路20號附近土石崩落，道路遭阻斷，無法通行。","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000357","2016-11-08T09:57:15.000+08:00","臺南市","南區","臺南市南區體育路100號","點","120.206986,22.977011","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，台南市南區體育路100號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000322","2016-11-08T09:56:25.000+08:00","苗栗縣","三義鄉","苗栗縣三義鄉勝興村1鄰6號","點","120.770078,24.403865","建物毀損","圍牆（籬）倒塌","已派員處理中","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000326","2016-11-08T09:56:06.000+08:00","彰化縣","埤頭鄉","彰化縣埤頭鄉合興村文鄉路158號","點","120.459264,23.893566","建物毀損","建物輕微受損","○○縣○○鄉○○國小一樓教室及天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000324","2016-11-08T09:55:45.000+08:00","高雄市","大樹區","高雄市大樹區檨腳里中興北路120號","點","120.433045,22.693326","路樹災情","路樹傾斜","強風導致高雄市大樹區檨腳里中興北路120號附近，路樹傾斜。","未指派","災情查報WEB","1","0","0","0","0","否","是"
"042016110000347","2016-11-08T09:55:45.000+08:00","屏東縣","來義鄉","屏東縣來義鄉來義村20號","點","120.675941,22.525885","道路、隧道災情","土石流阻斷","屏東縣來義鄉爆發土石流, 土石流淹沒道路導致交通停擺, 現場有2輛貨車2輛機車被侵襲, 造成2名路過民眾遭扎傷","未指派","災情查報WEB","2","0","0","0","0","是","是"
"112016110000076","2016-11-08T09:55:37.000+08:00","臺北市","中正區","河堤里同安街69巷5號","點","121.5219,25.02368","民生、基礎設施災情","電力停電","民眾通報受到地震影響,臺北市中正區同安街69巷5號發生跳電,造成電梯暫停運行,5名住戶受困於電梯中","已處理","自建系統","5","0","0","0","0","是","否"
"042016110000348","2016-11-08T09:55:34.000+08:00","屏東縣","佳冬鄉","屏東縣佳冬鄉塭豐村塭田路50號","點","120.524648,22.410254","積淹水災情","房屋積淹水","民眾通報塭田路178號因地下箱涵破裂引起路基下陷","未指派","災情查報WEB","2","0","6","0","0","否","是"
"042016110000328","2016-11-08T09:55:26.000+08:00","屏東縣","鹽埔鄉","屏東縣鹽埔鄉維新路94號","點","120.557295,22.740955","道路、隧道災情","土石流阻斷","屏東縣鹽埔鄉爆發土石流，土石流淹沒道路導致交通停擺，現場有2輛貨車、2輛機車被侵襲、造成2名路過民眾遭砸傷","未指派","災情查報WEB","2","0","0","0","0","是","否"
"042016110000333","2016-11-08T09:55:15.000+08:00","臺南市","左鎮區","臺南市左鎮區榮和里","點","120.38872162418556,23.06464574671781","建物毀損","建物輕微受損","台南市左鎮區光榮國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000321","2016-11-08T09:55:15.000+08:00","彰化縣","和美鎮","彰化縣和美鎮月眉里","點","120.499345,24.125242","民生、基礎設施災情","電力停電","彰化縣和美鎮月眉里因主要變壓器跳脫 造成32戶停電","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000325","2016-11-08T09:55:12.000+08:00","彰化縣","員林市","彰化縣員林市","點","120.59084087017,23.9566242189137","土石災情","土石崩落","148縣道(32K)現場土石崩塌,道路遭阻斷,無法通行.","未指派","災情查報WEB","0","0","0","0","0","否","是"
"042016110000320","2016-11-08T09:54:12.000+08:00","苗栗縣","通霄鎮","苗栗縣通霄鎮楓樹里","點","120.750261,24.470686","道路、隧道災情","邊坡坍方","苗31-1線邊坡坍方 交通中斷","未指派","災情查報WEB","5","0","0","0","2","是","否"
"042016110000318","2016-11-08T09:54:02.000+08:00","臺中市","大雅區","臺中市大雅區橫山里","點","120.625527,24.207362","民生、基礎設施災情","電力停電","台中市大雅區橫山里因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000366","2016-11-08T09:53:33.000+08:00","屏東縣","三地門鄉","屏東縣三地門鄉德文村1鄰","點","120.707029,22.767287","道路、隧道災情","道路落石","台31縣落石道路無法通行","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000319","2016-11-08T09:53:32.000+08:00","苗栗縣","三義鄉","苗栗縣三義鄉雙潭村8鄰102號","點","120.779984,24.409437","廣告招牌災情","廣告招牌欲墜","已派員處理中","未指派","災情查報WEB","0","0","0","0","0","否","否"
"112016110000077","2016-11-08T09:53:17.000+08:00","臺北市","大同區","台北市大同區至聖里民族西路205號","點","121.5145,25.06877","道路、隧道災情","路基流失","道路坑洞積水，行車危險","處理中","自建系統","0","0","0","0","0","是","否"
"042016110000315","2016-11-08T09:53:03.000+08:00","臺南市","左鎮區","臺南市左鎮區岡林里","點","120.41437417248744,23.029004864100802","土石災情","土石崩落","168縣道（32K）現場土石崩塌，道路遭阻斷，無法通行。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000313","2016-11-08T09:53:00.000+08:00","南投縣","中寮鄉","南投縣中寮鄉永平村","點","120.76378726954317,23.87979462652242","建物毀損","建物輕微受損","南投縣中寮鄉中寮國小一樓教室天花板鋼架掉落損壞。","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000362","2016-11-08T09:52:57.000+08:00","屏東縣","佳冬鄉","屏東縣佳冬鄉大新國民小學","點","120.543499654697,22.4296780792179","道路、隧道災情","土石流阻斷","民眾通報大新國小前道路因淹水釀災，道路沖刷損壞，嚴重影響人車通行！","未指派","災情查報WEB","2","0","0","0","0","是","是"
"042016110000312","2016-11-08T09:52:56.000+08:00","基隆市","暖暖區","基隆市暖暖區源遠路1號","點","121.731785,25.108792","廣告招牌災情","廣告招牌欲墜","招牌掉落","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000309","2016-11-08T09:51:58.000+08:00","苗栗縣","三義鄉","苗栗縣三義鄉雙湖村18鄰3號","點","120.772353,24.428717","土石災情","土石流","該區已派員處理中","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000314","2016-11-08T09:51:56.000+08:00","宜蘭縣","三星鄉","宜蘭縣三星鄉196縣道32K處道路中斷","點","121.725161,24.669623","土石災情","土石崩落","196縣道(32K)現場土石崩塌，道路遭阻斷，無法通行。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000310","2016-11-08T09:51:27.000+08:00","臺中市","大雅區","臺中市大雅區","點","120.639525066993,24.2303140762793","建物毀損","建物輕微受損","台中市大雅區汝鎏國小一樓教室天花板鋼架掉落損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000306","2016-11-08T09:51:24.000+08:00","基隆市","暖暖區","基隆市暖暖區過港路1號","點","121.740382,25.103598","建物毀損","圍牆（籬）倒塌","磚牆倒塌","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000316","2016-11-08T09:51:12.000+08:00","屏東縣","鹽埔鄉","屏東縣鹽埔鄉新圍村德協路3號","點","120.557164,22.740405","道路、隧道災情","路基流失","民眾通報鹽埔鄉德協路因地下箱涵破裂引起路基下陷，造成2戶民宅毀損及電線桿倒塌，導致附近地區暫時斷電","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000308","2016-11-08T09:51:08.000+08:00","臺南市","東區","臺南市東區崇學里1鄰崇學路98號","點","120.22334039211273,22.979532698154475","建物毀損","建物輕微受損","東區崇學里崇學國小一樓教室天花板鋼架掉落損壞","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000317","2016-11-08T09:50:56.000+08:00","彰化縣","埤頭鄉","彰化縣埤頭鄉合興村","點","120.458252,23.88981","民生、基礎設施災情","電力停電","彰化縣埤頭鄉合興村因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
